id,source,annotator,text,abuse,sexual_content_score
5755,twitter,common,पल नि छुट्नी भएचन। नाबालिका गाइका लाई उचालेर मुद्दा हाल्न लगाउने लाई किरा परुस। एक नायक लाई फसाउछु भनेर लाग्दै गर्दा अर्कि गाइका लाई यसरी चरित्र हत्या गर्ने गरि फसाउनु राम्रो होइन। ।,1,1
4162,simulation_non_ipv,common,कसैले राम्रो गरेको नदेख्ने सानो गल्तिलाइ ठुलो बनाइदिने। ।,0,
2785,simulation_non_ipv,common,हामी भिडियो कल गरम न ल |,0,
2945,simulation_non_ipv,common,मुख मा थप्पड हान्न पर्नी पत्रकार रैछ खाते ।,1,1
5120,twitter,common,तलाई राम्रा सध्ये केटा नि चाहिने रोज्ने बेलामा बोका रोजेर सबैलाई गाली गत्दै किन हिड्छेस जाठिं |,1,1
5416,twitter,common,"सात पाप , - सिद्धांत विहीन राजनीति श्रम विहीन सम्पत्ति विवेक विहीन भोग विलास चरित्र विहीन शिक्षा नैतिकता विहीन व्यपार मानवीयता विहीन विज्ञान त्याग विहीन पूजा |",0,
5289,twitter,common,पुरुषको काम चैं अर्काको घर भाँड्ने मात्र हो ? पुरुषले आवारागिरी मात्रै गर्छन् ?,1,1
4284,simulation_non_ipv,common,यो केटि पनि नौटकी रहिछ कहिले होइन भन्छे कहिले हो भन्छे मेरो बिचार मा यो पोइसा को बार्गेनिङ मा छ पोइसा दिय मिल्छ यो केस |,1,1
4104,simulation_non_ipv,common,मलाई काममा distrub गर्नी होइन है |,0,
4821,simulation_non_ipv,common,humanity matters नि त . . अन्याय भा'को ले न्याय पाउनैपर्छ। ।,0,
