annotator,text,is_abuse,sexual_score,created_at,aspects_anno,username
kiran,एस्तो लाई पनि रिएल हिरो रे न body छ न के नै छ ! म इनि हरु लाई हिरो हिरोईन भन्न पनि लाज लाग्छ ! !,0.0,,,[],
kiran,सानु तिमी र म भेटम न ल |,0.0,,,[],
kiran,ताइ न तुई का कुरा गर्ने manxe कहा बाट आउँछन् के |,0.0,,,,
kiran,भ्रष्टाचारी लाई फुलमाला ले स्वागत गरेकाे भऐ यति चर्चाक मा अाउने थिऐन के गर्ने थारूकाे छाेराे सिधा कुरा गर्न मात्र जाने काे हुन्छ राम्रो गर्नु भाे मेयर जिउ भ्रष्टाचारी लाई भाटे कर्बाही गर्नुपर्नेछ धन्यवाद मेयरजिउ ।,0.0,,,,
kiran,message को reply किन नगरेकी |,0.0,,,[],
kiran,४० जति USAID कै मतियारले क्वाप्प गर्दिहाल्छ स्याल बहादुरहरुले ३० जति चपकाईहाल्छ २ जति NGO INGO ले भ्याईहाल्छ बाकी ८ सरकारी लेखाशाखा यता उता गर्दा रहलपहल २ - ३ जति काम गरे जस्तो देखाउने हो ठेकदार त जिउदै छन झिरिप्प गर्न लाई जे होस उपत्यकामा ५० - १०० नया घर बन्ने प्रबल संभावना छ |,0.0,,,,
kiran,आफै डिल गर्दै हिड्छेस मलाई दोस लास्टमा |,0.0,,2021-09-23 12:25:43,[],aarusikarki
kiran,यो साले कुकुर हो प्रचण्ड यो लाई यो भासण गर्दा अलि कति पनि लाज लाग्दैन हुनु त बेस्यालय को मालिक भए के को लाज हुन्छ र ।,1.0,10.0,,"[(3, 13, 'profanity'), (77, 94, 'character_assasination')]",
kiran,यसभन्दा पहिले पनि त तिमी भाते हरु नै अालोपालो सत्ता मा थियौ नि पाजी हरु ।,1.0,1.0,,"[(25, 29, 'profanity'), (63, 67, 'profanity')]",
kiran,पुन्य गौतम ग्यानेन्द्र साहि को घटना मा नेकपा लाई आरोप लागे को भय रण्डि को बान किन तेरो पुलिस ले समाउदैन ।,1.0,1.0,,"[(65, 77, 'profanity')]",
kiran,के तँ आफुलाई महान ठान्छेस ?,0.0,,2016-04-14 18:14:17,[],hyandal
kiran,इटहरी का मेयर ले भ्रष्टाचारी का संरक्षक पक्षपोषक भतुवा पत्रकार हरु लाई लोपारिदिन्छु भन्दा चै कानुन हात मा लिए को हुने ?,1.0,1.0,,"[(49, 66, 'profanity')]",
kiran,कुकुर गधा फटाहा होला नि !,1.0,1.0,2022-04-15 10:33:24,"[(0, 15, 'profanity')]",newborn122
kiran,पल नि छुट्नी भएचन। नाबालिका गाइका लाई उचालेर मुद्दा हाल्न लगाउने लाई किरा परुस। एक नायक लाई फसाउछु भनेर लाग्दै गर्दा अर्कि गाइका लाई यसरी चरित्र हत्या गर्ने गरि फसाउनु राम्रो होइन। ।,1.0,1.0,,,
kiran,कसैले राम्रो गरेको नदेख्ने सानो गल्तिलाइ ठुलो बनाइदिने। ।,0.0,,,[],
kiran,हामी भिडियो कल गरम न ल |,0.0,,,[],
kiran,मुख मा थप्पड हान्न पर्नी पत्रकार रैछ खाते ।,1.0,1.0,,"[(0, 24, 'physical_threat'), (37, 41, 'profanity')]",
kiran,तलाई राम्रा सध्ये केटा नि चाहिने रोज्ने बेलामा बोका रोजेर सबैलाई गाली गत्दै किन हिड्छेस जाठिं |,1.0,1.0,2020-07-30 08:50:39,"[(47, 51, 'profanity'), (88, 93, 'profanity')]",Siteofficial6
kiran,"सात पाप , - सिद्धांत विहीन राजनीति श्रम विहीन सम्पत्ति विवेक विहीन भोग विलास चरित्र विहीन शिक्षा नैतिकता विहीन व्यपार मानवीयता विहीन विज्ञान त्याग विहीन पूजा |",0.0,,,,
kiran,पुरुषको काम चैं अर्काको घर भाँड्ने मात्र हो ? पुरुषले आवारागिरी मात्रै गर्छन् ?,1.0,1.0,,,
kiran,यो केटि पनि नौटकी रहिछ कहिले होइन भन्छे कहिले हो भन्छे मेरो बिचार मा यो पोइसा को बार्गेनिङ मा छ पोइसा दिय मिल्छ यो केस |,1.0,1.0,,,
