id	sentences
ipv_273	चुरीफुरी चै मिस नेपालको जस्तो छ त, आफ्नो अनुहार हेरेको छेस बादरको झल्को मेटिन्छ |
ipv_274	धेरै चुरीफुरी देखाउथिस् नि साली तेरो आईडी मैले बिगार्दें अब गर्न चुरीफुरी |
ipv_275	मलाई नौ रुपयाको टिका किन्दिन गारो मान्नेले बाहिर केटीलाई नौ हजारको गिफ्ट दिंदै हिड्छ थुक्क ! नालायक |
ipv_276	म थुक्न पनि चाहदिन तिम्रो सोचमा किनकी मेरै थुकको बेज्जत हुन्छ |
ipv_277	तँ अनुहार नपरेकी आइमाई अझै चुरीफुरी गर्छेस् |
ipv_278	तँ रन्डीको बान, तेरो दिमागमा गु भरिएको छ |
ipv_279	तेरो दिमाग खुस्के जस्तो छ जहिले उल्टोमात्र कुरा गर्नी |
ipv_280	तेरो दिमागमा गु भरिएको छ कि क्या हो ?
ipv_281	यो संसारमा तिमी नभएको भए झन् राम्रो हुन्थियो।
ipv_282	तिमीले पैसा दिएनौ भने, तिम्रो भिडियो भाइरल गर्दिन्छु ।
ipv_283	सामाजिक संजालको आई.डी, पास्वोर्ड दिएनौ भने तिम्रो परिवारको अपहरण गर्ने छु।
ipv_284	म तेरो बलात्कार गर्ने छु तँलाई मार्नु भन्दा अगाडी।
ipv_285	म तेरो टाउकोमै गोलि हान्ने छु र कोसैलाई नि थाहुदैन।
ipv_286	तैंले एई कुरा जारि राखिस भने तँलाई हानि पुराउँछु।
ipv_287	तैंले केस हाले पनि तँलाई म देखि कोसैले बचाऊन सक्दैन।
ipv_288	म तेरो घर बाहिर छु र प्रहरीले पनि केहि गर्न सकेन।
ipv_289	तँ आफ्नो दाह कर्मको लागि तयार बस।
