id	sentences
non_ipv_304	Dr surendra kc lai bolaunu pardaina mc चम्चा हरु ।
non_ipv_305	सबै भातामारा दाका हरु हुन कुलमान सर मात्रै हुन असल इमानदार ब्यक्ति हुनुहुन्छ उहाँ ।
non_ipv_306	कांग्रेस र कम्युनिष्ट नाम का यि लुटेरा हरु लाई जतिसक्दो छिटो लखेटनु पर्यो ।
non_ipv_307	अनुहार न सनुहार भालु को मुहार !
non_ipv_308	तँहरुलाइ तिमि भन्न लायक छैन तँ हरु कर्मचारी लाइ नितिगतै रुप मा लेखन लायर बॉडेर खाने चाहि को ?
non_ipv_309	बम दिदि बैनि मुर्दावाद !
non_ipv_310	ए पुलिस को टाउके म सगँ पुलिस ज्यादती को प्रमाण छ ।
non_ipv_311	चोर हरु को कति मन रो को होला है ।
non_ipv_312	Worthless and cheap spokesman ।
non_ipv_313	घन्टा जस्तो कुरा गर्छ बिना प्रमाण को कति कमीसन लिएर यसरी बोले को तिमी ?
non_ipv_314	यो कस्तो कमिनीस्ट माचिक्ने झुट कती बोले का जाठा हरू कमिनीस्ट का नेता भनादा ।
non_ipv_315	सुरज बस्नेत जस्तो कायर जो आफ्नो तर्क निडर भएर राख्न नसक्ने ब्यक्ति को Interview किन लिनु पर्यो ?
non_ipv_316	भ्रष्ट नेता दलाल उध्योगपति हरू को मिलिमतो मा गोही को आँशु ?
non_ipv_317	अरु को मजाक उडाउनु भन्दा पहिले आफ्नु मुख हेर्नू ?
non_ipv_318	patrakaar jiu chai ४ class fail ho hajur ?
non_ipv_319	भ्रष्टाचारि हरु लाई कतिन्जेल पाल पोस गरि रहने धिक्कार छ लुट तन्त्र का महारथी उपरथि बिधर्मी हरु ।
non_ipv_320	स्याग्जा की मंन्त्री ले जिब्रो चपाएर बोली राकी छे यस लाई सबै कुरो थाछ ।
non_ipv_321	यो रा* रास्ट्रपति लाइ कस् ले बोले को बुझ्छ त ।
non_ipv_322	याे अाइमाइ षडयन्त्र काे मतियार ( गाेटि ) हाे !
non_ipv_323	यो पुन्य नरपशु ले जे घटना लाई पनि डाईबट गर्छ ।
non_ipv_324	लोकतन्त्र मा नेता ले नागरिक ( अभियन्ता ) लाई हप्काउने नै हैन ।
non_ipv_325	धमला लाटा ले केसि को व्यंग बुझेपो ।
non_ipv_326	अब यो मुख्य मन्त्री बाट हटाउने खेल सुरुभयो जस्तो लाग्यो होइ मलाइ ।
non_ipv_327	पागल जस्तो Phd schlor नेकपा को नेता रछ ।
non_ipv_328	बम्जन् लाई बचाउन को लागी पछी पर्ने सबै लाई छानबीन गरी जेल हाल्नुपर्छ ।
