text,abuse,sexual_content_score
तँ जस्तो सडक छापको मुख लाग्दिन म |,1,1.0
ओइ रन्डी त्या बसेर थुतुनो चलाको जस्तो सजिलो हुदैन नि पैसा कमाउन |,1,1.0
म आशा गर्छुकि त कुकुर्नीको टाउकोमा गोलि लाग्ने छ र त्यसपछी तेरो मृतक शारिरीलाइ बेस बलको ब्याटले बलात्कार हुनेछ। ।,1,9.0
"तँ केटीको नाममा धब्बा होस् , थुक्क नकचरी |",1,1.0
म तेरो आखा बाहिर निकालने छु र बेच्ने छु। ।,1,1.0
तँ अनुहार नपरेकी आइमाई अझै चुरीफुरी गर्छेस् |,1,1.0
तिमि तेहा बाट जाउ अनि कतै गएर मर। ।,1,1.0
तँ जस्ती केटीले अर्काको इज्जतमा दाग लगाउनु भन्दा मरे राम्रो हुने थियो |,1,1.0
राडी तेरो मुख लुस्नु पर्ला नि धेरै बाह्र सताइस कुरा गर्दै हिड्नी होइन |,1,1.0
म तँलाई गोलि हानेर मार्ने छु। ।,1,1.0
घरमा श्रीमती हुदा हुदै होटेल र लजहरुमा परस्त्री गमन गर्ने तँ जस्तो पुरुषलाई म बेस्या भन्छु |,1,9.0
भनुं भने महिला हिंसा होला नभनम भने जानीजानी ४ जनाको बुढो पोइसँग गएपछी आरुके भेटोस |,1,1.0
साले रन्डी तैले मलाई धोका दिएकी हेरी राख म तेरो जिन्दगी कस्तो घिनलाग्दो बनाईदिन्छु |,1,1.0
तपाईंको दुर्भाग्यपूर्ण घटना हुने वाला छ र त्यो दुर्घटना म गर्ने छु। ।,1,1.0
थुक्क मुजी तँ घास खान्छस कि भात |,1,1.0
अलक्षिनि कति बोल्न सक्छेस रन्डी नचाहिदो कुरा गर्दै नहिड त |,1,1.0
तेरो बच्चालाई अपहरण गरि लागुपदार्थ बेच्न लगाउने छु। ।,1,1.0
